Month,Count,Visa,Citizenship
2002-12-01,6957.0,Other,Total All Countries of Last Permanent Residence
2003-01-01,10193.0,Other,Total All Countries of Last Permanent Residence
2003-02-01,8929.0,Other,Total All Countries of Last Permanent Residence
2003-03-01,7230.0,Other,Total All Countries of Last Permanent Residence
2003-04-01,6048.0,Other,Total All Countries of Last Permanent Residence
2003-05-01,5091.0,Other,Total All Countries of Last Permanent Residence
2003-06-01,5557.0,Other,Total All Countries of Last Permanent Residence
2003-07-01,126.0,Other,Total All Countries of Last Permanent Residence
2003-08-01,164.0,Other,Total All Countries of Last Permanent Residence
2003-09-01,123.0,Other,Total All Countries of Last Permanent Residence
2003-10-01,124.0,Other,Total All Countries of Last Permanent Residence
2003-11-01,111.0,Other,Total All Countries of Last Permanent Residence
2003-12-01,159.0,Other,Total All Countries of Last Permanent Residence
2004-01-01,102.0,Other,Total All Countries of Last Permanent Residence
2004-02-01,78.0,Other,Total All Countries of Last Permanent Residence
2004-03-01,100.0,Other,Total All Countries of Last Permanent Residence
2004-04-01,66.0,Other,Total All Countries of Last Permanent Residence
2004-05-01,52.0,Other,Total All Countries of Last Permanent Residence
2004-06-01,89.0,Other,Total All Countries of Last Permanent Residence
2004-07-01,95.0,Other,Total All Countries of Last Permanent Residence
2004-08-01,102.0,Other,Total All Countries of Last Permanent Residence
2004-09-01,109.0,Other,Total All Countries of Last Permanent Residence
2004-10-01,109.0,Other,Total All Countries of Last Permanent Residence
2004-11-01,111.0,Other,Total All Countries of Last Permanent Residence
2004-12-01,107.0,Other,Total All Countries of Last Permanent Residence
2005-01-01,126.0,Other,Total All Countries of Last Permanent Residence
2005-02-01,107.0,Other,Total All Countries of Last Permanent Residence
2005-03-01,96.0,Other,Total All Countries of Last Permanent Residence
2005-04-01,92.0,Other,Total All Countries of Last Permanent Residence
2005-05-01,94.0,Other,Total All Countries of Last Permanent Residence
2005-06-01,111.0,Other,Total All Countries of Last Permanent Residence
2005-07-01,84.0,Other,Total All Countries of Last Permanent Residence
2005-08-01,95.0,Other,Total All Countries of Last Permanent Residence
2005-09-01,63.0,Other,Total All Countries of Last Permanent Residence
2005-10-01,100.0,Other,Total All Countries of Last Permanent Residence
2005-11-01,83.0,Other,Total All Countries of Last Permanent Residence
2005-12-01,108.0,Other,Total All Countries of Last Permanent Residence
2006-01-01,118.0,Other,Total All Countries of Last Permanent Residence
2006-02-01,79.0,Other,Total All Countries of Last Permanent Residence
2006-03-01,90.0,Other,Total All Countries of Last Permanent Residence
2006-04-01,87.0,Other,Total All Countries of Last Permanent Residence
2006-05-01,100.0,Other,Total All Countries of Last Permanent Residence
2006-06-01,75.0,Other,Total All Countries of Last Permanent Residence
2006-07-01,105.0,Other,Total All Countries of Last Permanent Residence
2006-08-01,111.0,Other,Total All Countries of Last Permanent Residence
2006-09-01,104.0,Other,Total All Countries of Last Permanent Residence
2006-10-01,121.0,Other,Total All Countries of Last Permanent Residence
2006-11-01,125.0,Other,Total All Countries of Last Permanent Residence
2006-12-01,114.0,Other,Total All Countries of Last Permanent Residence
2007-01-01,102.0,Other,Total All Countries of Last Permanent Residence
2007-02-01,96.0,Other,Total All Countries of Last Permanent Residence
2007-03-01,69.0,Other,Total All Countries of Last Permanent Residence
2007-04-01,113.0,Other,Total All Countries of Last Permanent Residence
2007-05-01,87.0,Other,Total All Countries of Last Permanent Residence
2007-06-01,61.0,Other,Total All Countries of Last Permanent Residence
2007-07-01,90.0,Other,Total All Countries of Last Permanent Residence
2007-08-01,92.0,Other,Total All Countries of Last Permanent Residence
2007-09-01,124.0,Other,Total All Countries of Last Permanent Residence
2007-10-01,78.0,Other,Total All Countries of Last Permanent Residence
2007-11-01,102.0,Other,Total All Countries of Last Permanent Residence
2007-12-01,115.0,Other,Total All Countries of Last Permanent Residence
2008-01-01,99.0,Other,Total All Countries of Last Permanent Residence
2008-02-01,135.0,Other,Total All Countries of Last Permanent Residence
2008-03-01,103.0,Other,Total All Countries of Last Permanent Residence
2008-04-01,143.0,Other,Total All Countries of Last Permanent Residence
2008-05-01,121.0,Other,Total All Countries of Last Permanent Residence
2008-06-01,127.0,Other,Total All Countries of Last Permanent Residence
2008-07-01,165.0,Other,Total All Countries of Last Permanent Residence
2008-08-01,144.0,Other,Total All Countries of Last Permanent Residence
2008-09-01,127.0,Other,Total All Countries of Last Permanent Residence
2008-10-01,116.0,Other,Total All Countries of Last Permanent Residence
2008-11-01,121.0,Other,Total All Countries of Last Permanent Residence
2008-12-01,106.0,Other,Total All Countries of Last Permanent Residence
2009-01-01,90.0,Other,Total All Countries of Last Permanent Residence
2009-02-01,138.0,Other,Total All Countries of Last Permanent Residence
2009-03-01,148.0,Other,Total All Countries of Last Permanent Residence
2009-04-01,117.0,Other,Total All Countries of Last Permanent Residence
2009-05-01,145.0,Other,Total All Countries of Last Permanent Residence
2009-06-01,126.0,Other,Total All Countries of Last Permanent Residence
2009-07-01,158.0,Other,Total All Countries of Last Permanent Residence
2009-08-01,158.0,Other,Total All Countries of Last Permanent Residence
2009-09-01,166.0,Other,Total All Countries of Last Permanent Residence
2009-10-01,134.0,Other,Total All Countries of Last Permanent Residence
2009-11-01,60.0,Other,Total All Countries of Last Permanent Residence
2009-12-01,82.0,Other,Total All Countries of Last Permanent Residence
2010-01-01,89.0,Other,Total All Countries of Last Permanent Residence
2010-02-01,111.0,Other,Total All Countries of Last Permanent Residence
2010-03-01,88.0,Other,Total All Countries of Last Permanent Residence
2010-04-01,80.0,Other,Total All Countries of Last Permanent Residence
2010-05-01,76.0,Other,Total All Countries of Last Permanent Residence
2010-06-01,66.0,Other,Total All Countries of Last Permanent Residence
2010-07-01,103.0,Other,Total All Countries of Last Permanent Residence
2010-08-01,93.0,Other,Total All Countries of Last Permanent Residence
2010-09-01,95.0,Other,Total All Countries of Last Permanent Residence
2010-10-01,105.0,Other,Total All Countries of Last Permanent Residence
2010-11-01,82.0,Other,Total All Countries of Last Permanent Residence
2010-12-01,102.0,Other,Total All Countries of Last Permanent Residence
2011-01-01,71.0,Other,Total All Countries of Last Permanent Residence
2011-02-01,95.0,Other,Total All Countries of Last Permanent Residence
2011-03-01,98.0,Other,Total All Countries of Last Permanent Residence
2011-04-01,72.0,Other,Total All Countries of Last Permanent Residence
2011-05-01,64.0,Other,Total All Countries of Last Permanent Residence
2011-06-01,70.0,Other,Total All Countries of Last Permanent Residence
2011-07-01,127.0,Other,Total All Countries of Last Permanent Residence
2011-08-01,101.0,Other,Total All Countries of Last Permanent Residence
2011-09-01,102.0,Other,Total All Countries of Last Permanent Residence
2011-10-01,92.0,Other,Total All Countries of Last Permanent Residence
2011-11-01,102.0,Other,Total All Countries of Last Permanent Residence
2011-12-01,101.0,Other,Total All Countries of Last Permanent Residence
2012-01-01,115.0,Other,Total All Countries of Last Permanent Residence
2012-02-01,131.0,Other,Total All Countries of Last Permanent Residence
2012-03-01,119.0,Other,Total All Countries of Last Permanent Residence
2012-04-01,76.0,Other,Total All Countries of Last Permanent Residence
2012-05-01,78.0,Other,Total All Countries of Last Permanent Residence
2012-06-01,90.0,Other,Total All Countries of Last Permanent Residence
2012-07-01,96.0,Other,Total All Countries of Last Permanent Residence
2012-08-01,107.0,Other,Total All Countries of Last Permanent Residence
2012-09-01,100.0,Other,Total All Countries of Last Permanent Residence
2012-10-01,126.0,Other,Total All Countries of Last Permanent Residence
2012-11-01,116.0,Other,Total All Countries of Last Permanent Residence
2012-12-01,129.0,Other,Total All Countries of Last Permanent Residence
2013-01-01,110.0,Other,Total All Countries of Last Permanent Residence
2013-02-01,135.0,Other,Total All Countries of Last Permanent Residence
2013-03-01,86.0,Other,Total All Countries of Last Permanent Residence
2013-04-01,66.0,Other,Total All Countries of Last Permanent Residence
2013-05-01,81.0,Other,Total All Countries of Last Permanent Residence
2013-06-01,90.0,Other,Total All Countries of Last Permanent Residence
2013-07-01,114.0,Other,Total All Countries of Last Permanent Residence
2013-08-01,128.0,Other,Total All Countries of Last Permanent Residence
2013-09-01,130.0,Other,Total All Countries of Last Permanent Residence
2013-10-01,138.0,Other,Total All Countries of Last Permanent Residence
2013-11-01,160.0,Other,Total All Countries of Last Permanent Residence
2013-12-01,153.0,Other,Total All Countries of Last Permanent Residence
2014-01-01,144.0,Other,Total All Countries of Last Permanent Residence
2014-02-01,182.0,Other,Total All Countries of Last Permanent Residence
2014-03-01,109.0,Other,Total All Countries of Last Permanent Residence
2014-04-01,75.0,Other,Total All Countries of Last Permanent Residence
2014-05-01,70.0,Other,Total All Countries of Last Permanent Residence
2014-06-01,78.0,Other,Total All Countries of Last Permanent Residence
2014-07-01,102.0,Other,Total All Countries of Last Permanent Residence
2014-08-01,164.0,Other,Total All Countries of Last Permanent Residence
2014-09-01,113.0,Other,Total All Countries of Last Permanent Residence
2014-10-01,162.0,Other,Total All Countries of Last Permanent Residence
2014-11-01,154.0,Other,Total All Countries of Last Permanent Residence
2014-12-01,126.0,Other,Total All Countries of Last Permanent Residence
2015-01-01,139.0,Other,Total All Countries of Last Permanent Residence
2015-02-01,170.0,Other,Total All Countries of Last Permanent Residence
2015-03-01,124.0,Other,Total All Countries of Last Permanent Residence
2015-04-01,86.0,Other,Total All Countries of Last Permanent Residence
2015-05-01,86.0,Other,Total All Countries of Last Permanent Residence
2015-06-01,114.0,Other,Total All Countries of Last Permanent Residence
2015-07-01,113.0,Other,Total All Countries of Last Permanent Residence
2015-08-01,97.0,Other,Total All Countries of Last Permanent Residence
2015-09-01,101.0,Other,Total All Countries of Last Permanent Residence
2015-10-01,157.0,Other,Total All Countries of Last Permanent Residence
2015-11-01,126.0,Other,Total All Countries of Last Permanent Residence
2015-12-01,132.0,Other,Total All Countries of Last Permanent Residence
2016-01-01,101.0,Other,Total All Countries of Last Permanent Residence
2016-02-01,116.0,Other,Total All Countries of Last Permanent Residence
2016-03-01,119.0,Other,Total All Countries of Last Permanent Residence
2016-04-01,67.0,Other,Total All Countries of Last Permanent Residence
2016-05-01,83.0,Other,Total All Countries of Last Permanent Residence
2016-06-01,90.0,Other,Total All Countries of Last Permanent Residence
2016-07-01,96.0,Other,Total All Countries of Last Permanent Residence
2016-08-01,92.0,Other,Total All Countries of Last Permanent Residence
2016-09-01,89.0,Other,Total All Countries of Last Permanent Residence
2016-10-01,81.0,Other,Total All Countries of Last Permanent Residence
2016-11-01,131.0,Other,Total All Countries of Last Permanent Residence
2016-12-01,111.0,Other,Total All Countries of Last Permanent Residence
2017-01-01,93.0,Other,Total All Countries of Last Permanent Residence
2017-02-01,96.0,Other,Total All Countries of Last Permanent Residence
2017-03-01,110.0,Other,Total All Countries of Last Permanent Residence
2017-04-01,85.0,Other,Total All Countries of Last Permanent Residence
2017-05-01,43.0,Other,Total All Countries of Last Permanent Residence
2017-06-01,57.0,Other,Total All Countries of Last Permanent Residence
2017-07-01,68.0,Other,Total All Countries of Last Permanent Residence
2017-08-01,95.0,Other,Total All Countries of Last Permanent Residence
2017-09-01,93.0,Other,Total All Countries of Last Permanent Residence
2017-10-01,101.0,Other,Total All Countries of Last Permanent Residence
2017-11-01,118.0,Other,Total All Countries of Last Permanent Residence
2017-12-01,120.0,Other,Total All Countries of Last Permanent Residence
2018-01-01,107.0,Other,Total All Countries of Last Permanent Residence
2018-02-01,118.0,Other,Total All Countries of Last Permanent Residence
2018-03-01,120.0,Other,Total All Countries of Last Permanent Residence
2018-04-01,52.0,Other,Total All Countries of Last Permanent Residence
2018-05-01,51.0,Other,Total All Countries of Last Permanent Residence
2018-06-01,44.0,Other,Total All Countries of Last Permanent Residence
2018-07-01,82.0,Other,Total All Countries of Last Permanent Residence
2018-08-01,90.0,Other,Total All Countries of Last Permanent Residence
2018-09-01,85.0,Other,Total All Countries of Last Permanent Residence
2018-10-01,94.0,Other,Total All Countries of Last Permanent Residence
2018-11-01,99.0,Other,Total All Countries of Last Permanent Residence
2018-12-01,89.0,Other,Total All Countries of Last Permanent Residence
2019-01-01,115.0,Other,Total All Countries of Last Permanent Residence
2019-02-01,190.0,Other,Total All Countries of Last Permanent Residence
2019-03-01,111.0,Other,Total All Countries of Last Permanent Residence
2019-04-01,65.0,Other,Total All Countries of Last Permanent Residence
2019-05-01,61.0,Other,Total All Countries of Last Permanent Residence
2019-06-01,73.0,Other,Total All Countries of Last Permanent Residence
2019-07-01,81.0,Other,Total All Countries of Last Permanent Residence
2019-08-01,88.0,Other,Total All Countries of Last Permanent Residence
2019-09-01,202.0,Other,Total All Countries of Last Permanent Residence
2019-10-01,913.0,Other,Total All Countries of Last Permanent Residence
2019-11-01,1157.0,Other,Total All Countries of Last Permanent Residence
2019-12-01,248.0,Other,Total All Countries of Last Permanent Residence
2020-01-01,398.0,Other,Total All Countries of Last Permanent Residence
2020-02-01,1614.0,Other,Total All Countries of Last Permanent Residence
2020-03-01,1357.0,Other,Total All Countries of Last Permanent Residence
2020-04-01,8.0,Other,Total All Countries of Last Permanent Residence
2020-05-01,1.0,Other,Total All Countries of Last Permanent Residence
2020-06-01,32.0,Other,Total All Countries of Last Permanent Residence
2020-07-01,53.0,Other,Total All Countries of Last Permanent Residence
2020-08-01,52.0,Other,Total All Countries of Last Permanent Residence
2020-09-01,51.0,Other,Total All Countries of Last Permanent Residence
2020-10-01,39.0,Other,Total All Countries of Last Permanent Residence
2020-11-01,40.0,Other,Total All Countries of Last Permanent Residence
2020-12-01,42.0,Other,Total All Countries of Last Permanent Residence
2021-01-01,539.0,Other,Total All Countries of Last Permanent Residence
2021-02-01,825.0,Other,Total All Countries of Last Permanent Residence
2021-03-01,242.0,Other,Total All Countries of Last Permanent Residence
2021-04-01,31.0,Other,Total All Countries of Last Permanent Residence
2021-05-01,41.0,Other,Total All Countries of Last Permanent Residence
2021-06-01,54.0,Other,Total All Countries of Last Permanent Residence
2021-07-01,260.0,Other,Total All Countries of Last Permanent Residence
2021-08-01,181.0,Other,Total All Countries of Last Permanent Residence
2021-09-01,31.0,Other,Total All Countries of Last Permanent Residence
2021-10-01,242.0,Other,Total All Countries of Last Permanent Residence
2021-11-01,366.0,Other,Total All Countries of Last Permanent Residence
2021-12-01,251.0,Other,Total All Countries of Last Permanent Residence
2022-01-01,121.0,Other,Total All Countries of Last Permanent Residence
2022-02-01,286.0,Other,Total All Countries of Last Permanent Residence
2022-03-01,213.0,Other,Total All Countries of Last Permanent Residence
2022-04-01,186.0,Other,Total All Countries of Last Permanent Residence
2022-05-01,126.0,Other,Total All Countries of Last Permanent Residence
2022-06-01,69.0,Other,Total All Countries of Last Permanent Residence
2022-07-01,71.0,Other,Total All Countries of Last Permanent Residence
2022-08-01,105.0,Other,Total All Countries of Last Permanent Residence
2022-09-01,81.0,Other,Total All Countries of Last Permanent Residence
2022-10-01,90.0,Other,Total All Countries of Last Permanent Residence
2022-11-01,119.0,Other,Total All Countries of Last Permanent Residence
2022-12-01,100.0,Other,Total All Countries of Last Permanent Residence
2023-01-01,48.0,Other,Total All Countries of Last Permanent Residence
2023-02-01,125.0,Other,Total All Countries of Last Permanent Residence
2023-03-01,139.0,Other,Total All Countries of Last Permanent Residence
2023-04-01,73.0,Other,Total All Countries of Last Permanent Residence
2023-05-01,115.0,Other,Total All Countries of Last Permanent Residence
2023-06-01,108.0,Other,Total All Countries of Last Permanent Residence
2023-07-01,79.0,Other,Total All Countries of Last Permanent Residence
2023-08-01,72.0,Other,Total All Countries of Last Permanent Residence
2023-09-01,102.0,Other,Total All Countries of Last Permanent Residence
2023-10-01,51.0,Other,Total All Countries of Last Permanent Residence
2023-11-01,142.0,Other,Total All Countries of Last Permanent Residence
2023-12-01,85.0,Other,Total All Countries of Last Permanent Residence
2024-01-01,144.0,Other,Total All Countries of Last Permanent Residence
2024-02-01,89.0,Other,Total All Countries of Last Permanent Residence
2024-03-01,136.0,Other,Total All Countries of Last Permanent Residence
2024-04-01,140.0,Other,Total All Countries of Last Permanent Residence
2024-05-01,65.0,Other,Total All Countries of Last Permanent Residence
2024-06-01,65.0,Other,Total All Countries of Last Permanent Residence
2024-07-01,74.0,Other,Total All Countries of Last Permanent Residence
2024-08-01,89.0,Other,Total All Countries of Last Permanent Residence
2024-09-01,82.0,Other,Total All Countries of Last Permanent Residence
2024-10-01,83.0,Other,Total All Countries of Last Permanent Residence
2024-11-01,107.0,Other,Total All Countries of Last Permanent Residence
2024-12-01,65.0,Other,Total All Countries of Last Permanent Residence
2025-01-01,121.0,Other,Total All Countries of Last Permanent Residence
2025-02-01,79.0,Other,Total All Countries of Last Permanent Residence
2025-03-01,95.0,Other,Total All Countries of Last Permanent Residence
2025-04-01,56.0,Other,Total All Countries of Last Permanent Residence
2025-05-01,48.0,Other,Total All Countries of Last Permanent Residence
2025-06-01,81.0,Other,Total All Countries of Last Permanent Residence
2025-07-01,61.0,Other,Total All Countries of Last Permanent Residence
2025-08-01,80.0,Other,Total All Countries of Last Permanent Residence
2025-09-01,63.0,Other,Total All Countries of Last Permanent Residence
2025-10-01,151.0,Other,Total All Countries of Last Permanent Residence
2025-11-01,172.0,Other,Total All Countries of Last Permanent Residence
2025-12-01,63.0,Other,Total All Countries of Last Permanent Residence
2026-01-01,68.0,Other,Total All Countries of Last Permanent Residence
2026-02-01,103.0,Other,Total All Countries of Last Permanent Residence
2026-03-01,199.0,Other,Total All Countries of Last Permanent Residence
2001-01-01,29.0,TOTAL,United Arab Emirates
2001-02-01,13.0,TOTAL,United Arab Emirates
2001-03-01,28.0,TOTAL,United Arab Emirates
2001-04-01,12.0,TOTAL,United Arab Emirates
2001-05-01,24.0,TOTAL,United Arab Emirates
2001-06-01,23.0,TOTAL,United Arab Emirates
2001-07-01,58.0,TOTAL,United Arab Emirates
2001-08-01,37.0,TOTAL,United Arab Emirates
2001-09-01,28.0,TOTAL,United Arab Emirates
2001-10-01,21.0,TOTAL,United Arab Emirates
2001-11-01,30.0,TOTAL,United Arab Emirates
2001-12-01,30.0,TOTAL,United Arab Emirates
2002-01-01,31.0,TOTAL,United Arab Emirates
2002-02-01,41.0,TOTAL,United Arab Emirates
2002-03-01,21.0,TOTAL,United Arab Emirates
2002-04-01,17.0,TOTAL,United Arab Emirates
2002-05-01,16.0,TOTAL,United Arab Emirates
2002-06-01,35.0,TOTAL,United Arab Emirates
2002-07-01,45.0,TOTAL,United Arab Emirates
2002-08-01,25.0,TOTAL,United Arab Emirates
2002-09-01,37.0,TOTAL,United Arab Emirates
2002-10-01,38.0,TOTAL,United Arab Emirates
2002-11-01,23.0,TOTAL,United Arab Emirates
2002-12-01,26.0,TOTAL,United Arab Emirates
2003-01-01,19.0,TOTAL,United Arab Emirates
2003-02-01,35.0,TOTAL,United Arab Emirates
2003-03-01,22.0,TOTAL,United Arab Emirates
2003-04-01,18.0,TOTAL,United Arab Emirates
2003-05-01,37.0,TOTAL,United Arab Emirates
2003-06-01,48.0,TOTAL,United Arab Emirates
2003-07-01,41.0,TOTAL,United Arab Emirates
2003-08-01,20.0,TOTAL,United Arab Emirates
2003-09-01,29.0,TOTAL,United Arab Emirates
2003-10-01,19.0,TOTAL,United Arab Emirates
2003-11-01,15.0,TOTAL,United Arab Emirates
2003-12-01,30.0,TOTAL,United Arab Emirates
2004-01-01,56.0,TOTAL,United Arab Emirates
2004-02-01,20.0,TOTAL,United Arab Emirates
2004-03-01,47.0,TOTAL,United Arab Emirates
2004-04-01,24.0,TOTAL,United Arab Emirates
2004-05-01,20.0,TOTAL,United Arab Emirates
2004-06-01,19.0,TOTAL,United Arab Emirates
2004-07-01,36.0,TOTAL,United Arab Emirates
2004-08-01,31.0,TOTAL,United Arab Emirates
2004-09-01,19.0,TOTAL,United Arab Emirates
2004-10-01,39.0,TOTAL,United Arab Emirates
2004-11-01,30.0,TOTAL,United Arab Emirates
2004-12-01,42.0,TOTAL,United Arab Emirates
2005-01-01,39.0,TOTAL,United Arab Emirates
2005-02-01,24.0,TOTAL,United Arab Emirates
2005-03-01,15.0,TOTAL,United Arab Emirates
2005-04-01,23.0,TOTAL,United Arab Emirates
2005-05-01,16.0,TOTAL,United Arab Emirates
2005-06-01,23.0,TOTAL,United Arab Emirates
2005-07-01,37.0,TOTAL,United Arab Emirates
2005-08-01,31.0,TOTAL,United Arab Emirates
2005-09-01,35.0,TOTAL,United Arab Emirates
2005-10-01,8.0,TOTAL,United Arab Emirates
2005-11-01,19.0,TOTAL,United Arab Emirates
2005-12-01,24.0,TOTAL,United Arab Emirates
2006-01-01,20.0,TOTAL,United Arab Emirates
2006-02-01,20.0,TOTAL,United Arab Emirates
2006-03-01,14.0,TOTAL,United Arab Emirates
2006-04-01,21.0,TOTAL,United Arab Emirates
2006-05-01,13.0,TOTAL,United Arab Emirates
2006-06-01,9.0,TOTAL,United Arab Emirates
2006-07-01,23.0,TOTAL,United Arab Emirates
2006-08-01,17.0,TOTAL,United Arab Emirates
2006-09-01,28.0,TOTAL,United Arab Emirates
2006-10-01,10.0,TOTAL,United Arab Emirates
2006-11-01,13.0,TOTAL,United Arab Emirates
2006-12-01,5.0,TOTAL,United Arab Emirates
2007-01-01,24.0,TOTAL,United Arab Emirates
2007-02-01,15.0,TOTAL,United Arab Emirates
2007-03-01,16.0,TOTAL,United Arab Emirates
2007-04-01,14.0,TOTAL,United Arab Emirates
2007-05-01,14.0,TOTAL,United Arab Emirates
2007-06-01,22.0,TOTAL,United Arab Emirates
2007-07-01,28.0,TOTAL,United Arab Emirates
2007-08-01,10.0,TOTAL,United Arab Emirates
2007-09-01,19.0,TOTAL,United Arab Emirates
2007-10-01,23.0,TOTAL,United Arab Emirates
2007-11-01,18.0,TOTAL,United Arab Emirates
2007-12-01,11.0,TOTAL,United Arab Emirates
2008-01-01,24.0,TOTAL,United Arab Emirates
2008-02-01,27.0,TOTAL,United Arab Emirates
2008-03-01,18.0,TOTAL,United Arab Emirates
2008-04-01,11.0,TOTAL,United Arab Emirates
2008-05-01,8.0,TOTAL,United Arab Emirates
2008-06-01,15.0,TOTAL,United Arab Emirates
2008-07-01,24.0,TOTAL,United Arab Emirates
2008-08-01,30.0,TOTAL,United Arab Emirates
2008-09-01,15.0,TOTAL,United Arab Emirates
2008-10-01,19.0,TOTAL,United Arab Emirates
2008-11-01,17.0,TOTAL,United Arab Emirates
2008-12-01,30.0,TOTAL,United Arab Emirates
2009-01-01,20.0,TOTAL,United Arab Emirates
2009-02-01,30.0,TOTAL,United Arab Emirates
2009-03-01,18.0,TOTAL,United Arab Emirates
2009-04-01,13.0,TOTAL,United Arab Emirates
2009-05-01,33.0,TOTAL,United Arab Emirates
2009-06-01,22.0,TOTAL,United Arab Emirates
2009-07-01,31.0,TOTAL,United Arab Emirates
2009-08-01,59.0,TOTAL,United Arab Emirates
2009-09-01,23.0,TOTAL,United Arab Emirates
2009-10-01,15.0,TOTAL,United Arab Emirates
2009-11-01,14.0,TOTAL,United Arab Emirates
2009-12-01,26.0,TOTAL,United Arab Emirates
2010-01-01,21.0,TOTAL,United Arab Emirates
2010-02-01,21.0,TOTAL,United Arab Emirates
2010-03-01,28.0,TOTAL,United Arab Emirates
2010-04-01,12.0,TOTAL,United Arab Emirates
2010-05-01,19.0,TOTAL,United Arab Emirates
2010-06-01,13.0,TOTAL,United Arab Emirates
2010-07-01,33.0,TOTAL,United Arab Emirates
2010-08-01,25.0,TOTAL,United Arab Emirates
2010-09-01,25.0,TOTAL,United Arab Emirates
2010-10-01,19.0,TOTAL,United Arab Emirates
2010-11-01,14.0,TOTAL,United Arab Emirates
2010-12-01,21.0,TOTAL,United Arab Emirates
2011-01-01,25.0,TOTAL,United Arab Emirates
2011-02-01,30.0,TOTAL,United Arab Emirates
2011-03-01,31.0,TOTAL,United Arab Emirates
2011-04-01,14.0,TOTAL,United Arab Emirates
2011-05-01,27.0,TOTAL,United Arab Emirates
2011-06-01,19.0,TOTAL,United Arab Emirates
2011-07-01,30.0,TOTAL,United Arab Emirates
2011-08-01,38.0,TOTAL,United Arab Emirates
2011-09-01,30.0,TOTAL,United Arab Emirates
2011-10-01,21.0,TOTAL,United Arab Emirates
2011-11-01,24.0,TOTAL,United Arab Emirates
2011-12-01,20.0,TOTAL,United Arab Emirates
2012-01-01,41.0,TOTAL,United Arab Emirates
2012-02-01,32.0,TOTAL,United Arab Emirates
2012-03-01,18.0,TOTAL,United Arab Emirates
2012-04-01,13.0,TOTAL,United Arab Emirates
2012-05-01,19.0,TOTAL,United Arab Emirates
2012-06-01,38.0,TOTAL,United Arab Emirates
2012-07-01,40.0,TOTAL,United Arab Emirates
2012-08-01,23.0,TOTAL,United Arab Emirates
2012-09-01,17.0,TOTAL,United Arab Emirates
2012-10-01,27.0,TOTAL,United Arab Emirates
2012-11-01,19.0,TOTAL,United Arab Emirates
2012-12-01,20.0,TOTAL,United Arab Emirates
2013-01-01,43.0,TOTAL,United Arab Emirates
2013-02-01,22.0,TOTAL,United Arab Emirates
2013-03-01,12.0,TOTAL,United Arab Emirates
2013-04-01,21.0,TOTAL,United Arab Emirates
2013-05-01,29.0,TOTAL,United Arab Emirates
2013-06-01,35.0,TOTAL,United Arab Emirates
2013-07-01,28.0,TOTAL,United Arab Emirates
2013-08-01,38.0,TOTAL,United Arab Emirates
2013-09-01,20.0,TOTAL,United Arab Emirates
2013-10-01,16.0,TOTAL,United Arab Emirates
2013-11-01,30.0,TOTAL,United Arab Emirates
2013-12-01,41.0,TOTAL,United Arab Emirates
2014-01-01,51.0,TOTAL,United Arab Emirates
2014-02-01,47.0,TOTAL,United Arab Emirates
2014-03-01,41.0,TOTAL,United Arab Emirates
2014-04-01,24.0,TOTAL,United Arab Emirates
2014-05-01,20.0,TOTAL,United Arab Emirates
2014-06-01,39.0,TOTAL,United Arab Emirates
2014-07-01,40.0,TOTAL,United Arab Emirates
2014-08-01,31.0,TOTAL,United Arab Emirates
2014-09-01,45.0,TOTAL,United Arab Emirates
2014-10-01,32.0,TOTAL,United Arab Emirates
2014-11-01,38.0,TOTAL,United Arab Emirates
2014-12-01,30.0,TOTAL,United Arab Emirates
2015-01-01,56.0,TOTAL,United Arab Emirates
2015-02-01,53.0,TOTAL,United Arab Emirates
2015-03-01,40.0,TOTAL,United Arab Emirates
2015-04-01,37.0,TOTAL,United Arab Emirates
2015-05-01,41.0,TOTAL,United Arab Emirates
2015-06-01,36.0,TOTAL,United Arab Emirates
2015-07-01,58.0,TOTAL,United Arab Emirates
2015-08-01,38.0,TOTAL,United Arab Emirates
2015-09-01,47.0,TOTAL,United Arab Emirates
2015-10-01,61.0,TOTAL,United Arab Emirates
2015-11-01,45.0,TOTAL,United Arab Emirates
2015-12-01,42.0,TOTAL,United Arab Emirates
2016-01-01,62.0,TOTAL,United Arab Emirates
2016-02-01,75.0,TOTAL,United Arab Emirates
2016-03-01,93.0,TOTAL,United Arab Emirates
2016-04-01,50.0,TOTAL,United Arab Emirates
2016-05-01,50.0,TOTAL,United Arab Emirates
2016-06-01,75.0,TOTAL,United Arab Emirates
2016-07-01,74.0,TOTAL,United Arab Emirates
2016-08-01,87.0,TOTAL,United Arab Emirates
2016-09-01,61.0,TOTAL,United Arab Emirates
2016-10-01,90.0,TOTAL,United Arab Emirates
2016-11-01,53.0,TOTAL,United Arab Emirates
2016-12-01,76.0,TOTAL,United Arab Emirates
2017-01-01,70.0,TOTAL,United Arab Emirates
2017-02-01,88.0,TOTAL,United Arab Emirates
2017-03-01,74.0,TOTAL,United Arab Emirates
2017-04-01,63.0,TOTAL,United Arab Emirates
2017-05-01,48.0,TOTAL,United Arab Emirates
2017-06-01,69.0,TOTAL,United Arab Emirates
2017-07-01,103.0,TOTAL,United Arab Emirates
2017-08-01,95.0,TOTAL,United Arab Emirates
2017-09-01,107.0,TOTAL,United Arab Emirates
2017-10-01,75.0,TOTAL,United Arab Emirates
2017-11-01,69.0,TOTAL,United Arab Emirates
